Source_ID,SS,SSBS
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 5 58
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 5 59
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 5 60
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 61
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 62
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 63
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 64
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 65
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 66
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 67
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 68
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 69
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 70
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 71
DI1_2013__Rousseau,DI1_2013__Rousseau 1,DI1_2013__Rousseau 1 6 72
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 1
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 10
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 11
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 12
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 2
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 3
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 4
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 5
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 6
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 7
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 8
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 1 9
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 13
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 14
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 15
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 16
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 17
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 18
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 19
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 20
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 21
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 22
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 23
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 2 24
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 25
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 26
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 27
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 28
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 29
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 30
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 31
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 32
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 33
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 34
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 35
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 3 36
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 37
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 38
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 39
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 40
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 41
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 42
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 43
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 44
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 45
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 46
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 47
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 4 48
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 49
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 50
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 51
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 52
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 53
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 54
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 55
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 56
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 57
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 58
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 59
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 5 60
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 61
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 62
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 63
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 64
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 65
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 66
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 67
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 68
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 69
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 70
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 71
DI1_2013__Rousseau,DI1_2013__Rousseau 2,DI1_2013__Rousseau 2 6 72
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  10
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  14
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  15
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  17
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  18
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  5
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  7
DL1_2005__Ferreira,DL1_2005__Ferreira 1,DL1_2005__Ferreira 1  8
DL1_2007__Verdu,DL1_2007__Verdu 1,DL1_2007__Verdu 1  1
DL1_2007__Verdu,DL1_2007__Verdu 1,DL1_2007__Verdu 1  2
DL1_2007__Verdu,DL1_2007__Verdu 1,DL1_2007__Verdu 1  3
DL1_2007__Verdu,DL1_2007__Verdu 1,DL1_2007__Verdu 1  4
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 1 1
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 1 2
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 1 3
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 1 4
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 2 5
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 2 6
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 2 7
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 2 8
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 3 10
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 3 11
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 3 12
DL1_2008__deSouza,DL1_2008__deSouza 1,DL1_2008__deSouza 1 3 9
DL1_2009__Azpiroz,DL1_2009__Azpiroz 1,DL1_2009__Azpiroz 1  1
DL1_2009__Azpiroz,DL1_2009__Azpiroz 1,DL1_2009__Azpiroz 1  2
DL1_2009__Azpiroz,DL1_2009__Azpiroz 1,DL1_2009__Azpiroz 1  3
DL1_2009__Azpiroz,DL1_2009__Azpiroz 1,DL1_2009__Azpiroz 1  4
DL1_2009__Azpiroz,DL1_2009__Azpiroz 1,DL1_2009__Azpiroz 1  5
DL1_2009__Carrijo,DL1_2009__Carrijo 1,DL1_2009__Carrijo 1  1
DL1_2009__Carrijo,DL1_2009__Carrijo 1,DL1_2009__Carrijo 1  2
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 1
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 2
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 3
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 4
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 5
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 6
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 7
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 8
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 1 9
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 72
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 73
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 74
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 75
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 76
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 77
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 10 78
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 79
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 80
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 81
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 82
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 83
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 84
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 11 85
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 86
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 87
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 88
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 89
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 90
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 91
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 92
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 12 93
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 100
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 101
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 94
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 95
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 96
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 97
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 98
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 13 99
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 102
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 103
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 104
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 105
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 106
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 107
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 108
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 14 109
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 110
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 111
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 112
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 113
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 114
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 115
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 116
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 15 117
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 16 118
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 16 119
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 120
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 121
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 122
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 123
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 124
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 125
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 126
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 17 127
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 128
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 129
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 130
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 131
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 132
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 133
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 134
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 18 135
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 19 136
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 19 137
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 19 138
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 19 139
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 19 140
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 2 10
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 2 11
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 2 12
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 2 13
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 2 14
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 2 15
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 141
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 142
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 143
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 144
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 145
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 146
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 147
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 148
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 149
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 20 150
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 21 151
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 21 152
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 21 153
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 21 154
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 21 155
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 22 156
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 22 157
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 22 158
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 22 159
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 22 160
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 161
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 162
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 163
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 164
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 165
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 166
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 167
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 168
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 169
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 170
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 23 171
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 16
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 17
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 18
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 19
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 20
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 21
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 22
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 3 23
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 24
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 25
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 26
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 27
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 28
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 29
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 30
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 4 31
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 32
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 33
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 34
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 35
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 36
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 37
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 38
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 5 39
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 40
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 41
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 42
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 43
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 44
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 45
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 46
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 6 47
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 48
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 49
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 50
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 51
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 52
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 53
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 54
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 7 55
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 56
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 57
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 58
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 59
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 60
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 61
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 62
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 8 63
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 64
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 65
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 66
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 67
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 68
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 69
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 70
DL1_2009__Woinarski,DL1_2009__Woinarski 1,DL1_2009__Woinarski 1 9 71
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 1
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 2
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 3
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 4
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 5
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 6
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 7
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 8
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 1 9
DL1_2009__Woinarski,DL1_2009__Woinarski 2,DL1_2009__Woinarski 2 10 69
